   15.0000000       5.88999987       7.49209166    
   30.0000000       4.69000006       6.02250004    
   45.0000000       3.28999996       4.01499939    
   60.0000000       1.78999996       2.00749969    
   75.0000000      0.709999979      0.537908137    
   90.0000000      0.330000013       1.53428041E-14
   105.000000      0.730000019      0.537908018    
   120.000000       1.80999994       2.00750041    
   135.000000       3.31999993       4.01499939    
   150.000000       4.73999977       6.02250004    
   165.000000       5.76000023       7.49209166    
   180.000000       6.00000000       8.02999973    
